Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,AST%,AST/TO,3PM,+/-,OFFRTG,DEFRTG,DEFWS,eFG%,TS%,USG%,PIE,MVP,Prior MVPs,DPOY
2015,95.8,Kevin Seraphin,NYK,13,48,82,15,3.9,2.6,1.0,0.2,0.8,0.9,15.7,1.09,0.0,-1.8,92.7,100.4,48,41.0,43.5,21.9,7.8,0,0,0
2015,95.8,Chris Andersen,MEM,6,27,82,11,3.9,3.6,0.4,0.6,0.5,0.3,4.5,1.33,0.1,-2.6,101.1,111.3,12,55.6,59.8,10.8,9.5,0,0,0
2015,95.8,Delon Wright,TOR,2,27,82,19,3.8,1.4,1.1,0.3,0.1,0.6,22.6,1.94,0.2,0.5,102.8,99.6,39,48.1,54.0,21.8,12.4,0,0,0
2015,95.8,Glenn Robinson III,IND,7,45,82,24,3.8,1.5,0.6,0.4,0.2,0.4,7.7,1.44,0.3,-0.8,98.5,102.0,42,47.7,50.8,15.7,8.0,0,0,0
2015,95.8,Justin Anderson,DAL,6,55,82,28,3.8,2.4,0.5,0.3,0.5,0.4,7.1,1.21,0.4,0.1,100.7,99.3,0.055999999999999994,46.9,52.2,15.2,9.4,0,0,0
2015,95.8,Joe Young,IND,7,41,82,19,3.8,1.2,1.6,0.4,0.0,0.8,26.1,1.97,0.2,-0.8,97.8,102.1,35,39.6,42.8,23.3,7.9,0,0,0
2015,95.8,Kelly Oubre Jr.,WAS,10,63,82,31,3.7,2.1,0.2,0.3,0.1,0.5,2.9,0.38,0.4,-0.7,100.4,103.0,0.037000000000000005,48.6,50.7,16.6,5.1,0,0,0
2015,95.8,Orlando Johnson,NOP,12,7,82,1,3.7,2.1,0.3,0.4,0.4,0.6,3.1,0.5,0.3,-5.3,94.0,112.2,8,29.4,34.6,16.7,1.5,0,0,0
2015,95.8,James Jones,CLE,1,48,82,33,3.7,1.0,0.3,0.2,0.2,0.3,5.4,1.08,0.9,-0.4,96.1,99.7,43,55.3,58.0,15.6,7.1,0,0,0
2015,95.8,Caron Butler,SAC,10,17,82,2,3.7,1.3,0.6,0.5,0.1,0.2,9.9,3.33,0.2,-2.4,93.1,106.2,25,44.9,49.0,15.9,7.5,0,0,0
2015,95.8,Kendall Marshall,PHI,15,30,82,3,3.7,0.9,2.4,0.5,0.1,1.4,26.6,1.7,0.5,-3.8,98.0,111.1,12,43.2,44.9,17.9,4.9,0,0,0
2015,95.8,Andre Miller,SAS,2,39,82,20,3.7,1.3,2.2,0.4,0.0,0.9,27.6,2.35,0.1,0.8,109.7,107.0,25,56.6,60.0,15.6,9.6,0,0,0
2015,95.8,Shabazz Napier,ORL,11,55,82,23,3.7,1.0,1.8,0.4,0.0,0.8,25.3,2.11,0.6,-1.0,99.1,103.7,34,42.3,46.0,19.6,7.1,0,0,0
2015,95.8,Salah Mejri,DAL,6,34,82,16,3.7,3.6,0.3,0.2,1.1,0.7,3.8,0.43,0.0,1.3,106.8,101.3,46,62.8,63.6,13.8,9.5,0,0,0
2015,95.8,Noah Vonleh,POR,5,78,82,41,3.6,3.9,0.4,0.3,0.3,0.6,3.7,0.6,0.1,-0.8,103.5,105.3,0.04,44.1,47.1,13.0,5.6,0,0,0
2015,95.8,Axel Toupane,DEN,10,21,82,9,3.6,1.5,0.7,0.3,0.3,0.3,6.8,2.5,0.6,-0.8,108.2,110.4,16,45.0,49.0,12.2,2.9,0,0,0
2015,95.8,Montrezl Harrell,HOU,8,39,82,17,3.6,1.7,0.4,0.3,0.3,0.4,6.7,1.0,0.0,1.0,107.1,102.2,0.036000000000000004,64.4,63.5,14.1,7.8,0,0,0
2015,95.8,Christian Wood,PHI,15,17,82,0,3.6,2.2,0.2,0.3,0.4,0.1,3.5,1.5,0.2,-2.9,94.7,107.7,0.018000000000000002,45.3,49.0,18.5,9.4,0,0,0
2015,95.8,Ian Clark,GSW,1,66,82,59,3.6,1.0,1.0,0.3,0.2,0.7,17.1,1.49,0.5,-1.2,102.2,109.8,0.011000000000000001,51.5,54.4,19.3,7.4,0,0,0
2015,95.8,Josh McRoberts,MIA,3,42,82,27,3.6,2.5,1.9,0.4,0.2,0.7,20.4,2.7,0.3,0.1,102.6,102.0,53,41.2,45.3,14.8,7.2,0,0,0
2015,95.8,James Anderson,SAC,10,51,82,19,3.5,1.7,0.8,0.4,0.3,0.8,7.8,0.98,0.5,-1.6,100.8,105.7,0.037000000000000005,44.1,46.9,13.4,4.1,0,0,0
2015,95.8,Jordan Adams,MEM,6,2,82,0,3.5,1.0,1.5,1.5,0.0,1.0,27.3,1.5,0.0,2.0,103.0,88.2,69,33.3,42.7,28.6,9.2,0,0,0
2015,95.8,Robert Sacre,LAL,15,25,82,2,3.5,2.9,0.6,0.2,0.4,0.5,7.2,1.17,0.0,-1.3,98.8,102.9,45,41.3,47.4,13.9,5.0,0,0,0
2015,95.8,Tarik Black,LAL,15,39,82,6,3.4,4.0,0.4,0.4,0.5,0.6,5.3,0.73,0.0,0.5,102.8,99.4,0.057999999999999996,54.8,53.7,13.0,8.1,0,0,0
2015,95.8,Kyle Singler,OKC,3,68,82,43,3.4,2.1,0.4,0.4,0.1,0.5,3.5,0.75,0.4,-0.3,103.1,103.8,46,45.7,48.1,11.3,3.1,0,0,0
2015,95.8,Cristiano Felicio,CHI,9,31,82,14,3.4,3.3,0.8,0.2,0.4,0.4,11.5,2.0,0.0,1.7,107.5,99.5,47,55.6,60.1,13.5,12.3,0,0,0
2015,95.8,Ryan Hollins,MEM,6,37,82,18,3.4,2.6,0.3,0.2,0.6,0.6,3.4,0.42,0.0,-4.0,97.5,112.2,0.006999999999999999,62.0,63.6,11.6,5.9,0,0,0
2015,95.8,Phil Pressey,POR,5,23,82,3,3.3,1.3,3.3,0.8,0.2,1.4,39.5,2.27,0.2,-1.7,95.8,102.2,49,41.0,43.3,17.4,8.0,0,0,0
2015,95.8,Ray McCallum,SAS,2,41,82,30,3.3,1.1,1.5,0.3,0.2,0.6,18.5,2.5,0.4,0.5,104.5,102.4,0.040999999999999995,42.8,44.9,16.4,6.5,0,0,0
2015,95.8,Reggie Bullock,DET,8,37,82,22,3.3,1.8,0.7,0.3,0.1,0.2,10.0,3.38,0.6,-1.6,102.6,109.9,0.013999999999999999,55.1,58.3,11.3,8.5,0,0,0
2015,95.8,Mike Muscala,ATL,3,60,82,34,3.3,2.0,0.6,0.2,0.5,0.5,9.9,1.26,0.2,-0.6,97.5,100.5,0.04,53.9,57.6,15.2,8.4,0,0,0
2015,95.8,Kevin Garnett,MIN,13,38,82,14,3.2,3.9,1.6,0.7,0.3,0.4,16.4,3.88,0.0,1.5,102.0,97.4,0.07400000000000001,47.0,49.1,11.4,10.9,0,1,0
2015,95.8,Jason Thompson,TOR,2,47,82,38,3.1,2.9,0.6,0.3,0.4,0.3,9.4,1.93,0.1,-0.1,104.4,105.5,0.027000000000000003,50.5,55.8,13.7,8.5,0,0,0
2015,95.8,Rashad Vaughn,MIL,12,70,82,30,3.1,1.3,0.6,0.4,0.2,0.4,5.5,1.39,0.6,-2.1,99.1,107.2,0.03,38.5,39.8,13.0,2.4,0,0,0
2015,95.8,Luc Mbah a Moute,LAC,4,75,82,49,3.1,2.3,0.4,0.6,0.3,0.5,3.2,0.88,0.2,2.1,107.0,98.6,81,48.6,49.8,9.5,3.9,0,0,0
2015,95.8,C.J. Wilcox,LAC,4,23,82,15,3.0,0.5,0.4,0.4,0.1,0.1,9.0,5.0,0.4,1.0,102.0,95.7,42,46.2,49.1,19.0,7.2,0,0,0
2015,95.8,Johnny O'Bryant III,MIL,12,66,82,27,3.0,2.7,0.5,0.3,0.1,0.5,5.7,1.03,0.0,-2.0,99.7,106.6,0.028999999999999998,41.4,44.1,13.5,4.5,0,0,0
2015,95.8,Thanasis Antetokounmpo,NYK,13,2,82,1,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,107.7,142.9,-32,75.0,75.0,28.6,14.0,0,0,0
2015,95.8,Kirk Hinrich,ATL,3,46,82,26,3.0,1.5,1.6,0.3,0.0,0.7,17.3,2.43,0.5,0.3,99.8,98.5,65,47.3,50.4,11.3,5.6,0,0,0
2015,95.8,Chris Johnson,UTA,9,70,82,38,2.9,1.9,0.6,0.5,0.3,0.6,8.2,1.13,0.4,0.0,99.2,97.2,67,44.1,48.2,13.1,5.3,0,0,0
2015,95.8,Alan Williams,PHX,14,10,82,3,2.9,3.8,0.5,0.4,0.5,0.6,9.6,0.83,0.0,0.1,107.7,108.4,0.013000000000000001,41.7,48.1,19.4,11.0,0,0,0
2015,95.8,Tayshaun Prince,MIN,13,77,82,27,2.9,1.9,1.0,0.5,0.2,0.4,7.3,2.74,0.1,-1.7,101.0,105.0,0.052000000000000005,45.4,46.6,8.1,4.9,0,0,0
2015,95.8,James Michael McAdoo,GSW,1,41,82,37,2.9,1.4,0.4,0.2,0.2,0.4,11.0,1.06,0.0,-2.1,97.3,114.4,-1,54.2,55.4,19.4,7.4,0,0,0
2015,95.8,Josh Huestis,OKC,3,5,82,2,2.8,2.0,0.0,0.2,0.4,0.6,0.0,0.0,0.8,0.4,108.1,103.5,0.036000000000000004,58.3,50.9,13.5,4.2,0,0,0
2015,95.8,Alex Stepheson,MEM,6,8,82,2,2.8,3.5,0.3,0.1,0.6,0.0,5.3,0.0,0.0,-0.3,92.7,94.6,57,33.3,34.1,16.6,3.8,0,0,0
2015,95.8,Andrew Goudelock,HOU,8,8,82,5,2.8,0.3,0.5,0.8,0.3,0.9,11.8,0.57,0.1,1.3,105.5,97.2,34,47.5,50.6,23.4,7.4,0,0,0
2015,95.8,Chris Kaman,POR,5,16,82,11,2.8,1.5,0.7,0.1,0.1,0.5,18.6,1.38,0.1,-1.9,90.7,105.4,0.018000000000000002,47.7,49.6,20.2,8.1,0,0,0
2015,95.8,Cory Jefferson,PHX,14,8,82,2,2.8,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-0.8,98.1,104.8,0.018000000000000002,40.9,44.6,20.3,7.0,0,0,0
2015,95.8,Drew Gooden,WAS,10,30,82,18,2.7,2.8,0.4,0.3,0.4,0.4,6.6,1.0,0.2,-2.8,97.1,109.2,15,35.4,37.6,16.9,4.8,0,0,0
2015,95.8,Jared Cunningham,CLE,1,44,82,31,2.7,0.9,0.5,0.3,0.0,0.5,7.4,0.95,0.3,-1.0,98.5,103.4,32,40.0,46.4,16.6,3.2,0,0,0
2015,95.8,Rasual Butler,SAS,2,46,82,41,2.7,1.2,0.5,0.3,0.5,0.2,7.9,3.0,0.3,1.7,105.5,98.1,46,54.3,55.8,12.3,9.5,0,0,0
2015,95.8,RJ Hunter,BOS,3,36,82,21,2.7,1.0,0.4,0.4,0.1,0.3,6.8,1.18,0.5,-0.8,90.3,94.5,0.054000000000000006,46.4,48.0,15.0,6.2,0,0,0
2015,95.8,Anderson Varejao,GSW,1,53,82,41,2.6,2.7,0.7,0.3,0.2,0.4,10.2,1.59,0.0,0.4,102.8,100.0,0.04,42.7,47.3,14.3,8.0,0,0,0
2015,95.8,Justin Harper,BKN,14,5,82,4,2.6,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.8,-6.4,84.5,133.3,-0.040999999999999995,60.0,59.7,16.7,2.1,0,0,0
2015,95.8,Kostas Papanikolaou,DEN,10,26,82,8,2.6,1.5,0.6,0.5,0.2,0.8,7.7,0.76,0.4,-0.3,97.9,100.3,46,43.9,46.4,14.1,4.4,0,0,0
2015,95.8,Adreian Payne,MIN,13,52,82,18,2.5,2.1,0.6,0.3,0.2,0.7,9.3,0.81,0.2,-2.3,98.8,110.8,0.009000000000000001,39.7,42.2,17.5,3.9,0,0,0
2015,95.8,Matt Bonner,SAS,2,30,82,25,2.5,0.9,0.3,0.2,0.0,0.1,6.1,3.0,0.5,2.1,111.8,97.8,34,64.0,64.7,14.0,9.4,0,0,0
2015,95.8,Lorenzo Brown,DET,8,8,82,1,2.5,0.9,1.4,0.4,0.1,1.1,30.6,1.22,0.1,-3.8,89.8,114.3,-1,34.0,37.4,24.8,4.7,0,0,0
2015,95.8,Sonny Weems,PHX,14,43,82,6,2.5,1.2,1.1,0.2,0.0,1.0,14.8,1.2,0.3,-2.3,96.9,105.0,33,45.0,45.9,12.9,3.1,0,0,0
2015,95.8,Kendrick Perkins,NOP,12,37,82,13,2.5,3.5,0.8,0.3,0.3,1.1,7.7,0.76,0.0,-2.1,103.7,109.7,0.02,53.3,52.9,10.3,4.6,0,0,0
2015,95.8,Pablo Prigioni,LAC,4,59,82,37,2.5,1.9,2.2,0.9,0.0,0.8,23.5,2.65,0.5,-1.1,96.2,100.4,0.057999999999999996,46.9,48.2,10.8,7.5,0,0,0
2015,95.8,Sergey Karasev,BKN,14,40,82,9,2.4,1.5,0.9,0.2,0.1,0.6,11.4,1.59,0.3,-0.2,105.3,105.0,0.028999999999999998,48.0,56.2,11.7,6.4,0,0,0
2015,95.8,Jarell Eddie,WAS,10,26,82,13,2.4,0.9,0.2,0.2,0.0,0.0,5.8,5.0,0.6,-1.3,89.8,102.2,21,42.3,46.0,19.1,8.8,0,0,0
2015,95.8,KJ McDaniels,HOU,8,37,82,17,2.4,1.1,0.3,0.2,0.2,0.5,5.9,0.59,0.2,2.0,108.1,93.3,42,45.1,52.2,17.9,6.2,0,0,0
2015,95.8,Lamar Patterson,ATL,3,35,82,23,2.4,1.4,1.1,0.3,0.1,0.7,13.4,1.7,0.3,0.9,106.3,102.1,43,42.5,46.8,12.3,3.7,0,0,0
2015,95.8,Steve Novak,MIL,12,10,82,8,2.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.7,101.9,100.0,0.022000000000000002,63.9,65.1,16.2,8.7,0,0,0
2015,95.8,Greg Smith,MIN,13,18,82,8,2.4,2.3,0.3,0.2,0.1,0.4,4.9,0.86,0.0,-4.3,94.7,114.5,-2,56.3,54.5,10.4,4.5,0,0,0
2015,95.8,Jeremy Evans,DAL,6,30,82,16,2.4,1.8,0.1,0.2,0.3,0.2,1.3,0.29,0.1,-1.4,93.9,99.5,0.040999999999999995,58.3,62.0,10.9,8.7,0,0,0
2015,95.8,Tyler Hansbrough,CHA,3,44,82,28,2.4,2.0,0.2,0.3,0.2,0.3,3.8,0.67,0.0,-0.8,102.9,107.0,17,46.5,52.2,14.4,5.4,0,0,0
2015,95.8,Damjan Rudez,MIN,13,33,82,9,2.3,0.6,0.3,0.1,0.0,0.4,5.8,0.85,0.5,-0.4,104.4,106.9,19,54.0,57.2,12.3,2.5,0,0,0
2015,95.8,Edy Tavares,ATL,3,11,82,7,2.3,1.9,0.3,0.1,0.5,0.5,5.5,0.6,0.0,-0.9,109.8,114.1,0.0,57.9,55.5,16.7,7.1,0,0,0
2015,95.8,Lucas Nogueira,TOR,2,29,82,17,2.2,1.6,0.2,0.4,0.4,0.4,4.4,0.64,0.0,0.8,107.8,103.5,0.026000000000000002,64.8,64.2,12.0,7.5,0,0,0
2015,95.8,Devyn Marble,ORL,11,28,82,12,2.1,1.4,0.4,0.5,0.0,0.3,7.2,1.71,0.3,-0.5,96.7,97.9,46,35.2,36.8,15.3,2.9,0,0,0
2015,95.8,DeJuan Blair,WAS,10,29,82,12,2.1,2.0,0.4,0.3,0.1,0.5,7.7,0.73,0.0,-1.3,96.2,105.7,0.02,41.2,41.4,16.6,1.6,0,0,0
2015,95.8,Nick Collison,OKC,3,59,82,39,2.1,2.9,0.9,0.3,0.3,0.8,10.3,1.04,0.0,0.4,102.3,100.0,51,45.9,49.8,10.5,4.8,0,0,0
2015,95.8,Chris Copeland,MIL,12,24,82,10,2.1,0.4,0.5,0.1,0.0,0.3,12.0,1.83,0.4,-3.3,90.7,116.4,-5,43.1,46.2,16.9,2.6,0,0,0
2015,95.8,Chuck Hayes,LAC,4,2,82,1,2.0,4.0,1.0,0.0,0.0,1.5,13.3,0.67,0.0,-1.5,88.2,90.6,95,50.0,69.4,11.3,5.4,0,0,0
2015,95.8,Coty Clarke,BOS,3,3,82,0,2.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.7,1.3,150.0,107.7,4,75.0,75.0,35.7,11.8,0,0,0
2015,95.8,Tibor Pleiss,UTA,9,12,82,7,2.0,1.3,0.2,0.1,0.2,0.7,4.3,0.25,0.0,-1.3,95.7,106.1,17,44.0,46.4,18.6,-0.4,0,0,0
2015,95.8,Cameron Bairstow,DET,8,18,82,4,1.9,1.6,0.3,0.1,0.2,0.2,9.1,1.5,0.1,-0.4,92.3,94.6,0.037000000000000005,33.8,39.1,19.6,5.2,0,0,0
2015,95.8,Terry Rozier,BOS,3,39,82,24,1.8,1.6,0.9,0.2,0.0,0.5,19.9,1.95,0.2,-1.2,92.8,100.3,34,30.2,32.6,16.8,4.4,0,0,0
2015,95.8,Jorge Gutierrez,CHA,3,12,82,9,1.8,0.6,1.4,0.3,0.0,0.5,39.5,2.83,0.0,0.7,108.1,103.7,0.018000000000000002,54.5,69.4,14.8,14.3,0,0,0
2015,95.8,Cleanthony Early,NYK,13,17,82,6,1.8,1.5,0.4,0.1,0.2,0.5,5.8,0.67,0.2,0.0,97.0,96.7,49,35.0,37.1,14.7,2.2,0,0,0
2015,95.8,Damien Inglis,MIL,12,20,82,5,1.8,1.6,0.5,0.3,0.2,0.6,11.2,0.91,0.2,-2.2,85.7,99.4,0.036000000000000004,39.2,44.4,14.9,7.6,0,0,0
2015,95.8,Elijah Millsap,UTA,9,20,82,9,1.8,1.8,1.0,0.4,0.2,0.5,16.4,2.11,0.1,1.1,100.6,93.2,0.059000000000000004,29.5,38.4,14.1,4.1,0,0,0
2015,95.8,Kevon Looney,GSW,1,5,82,4,1.8,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-4.4,100.0,146.8,-45,64.3,64.3,14.0,10.5,0,0,0
2015,95.8,Lou Amundson,NYK,13,29,82,11,1.8,1.7,0.4,0.2,0.2,0.5,10.7,0.8,0.0,-1.6,89.4,100.5,0.03,35.8,40.1,16.6,0.9,0,0,0
2015,95.8,Jeff Ayres,LAC,4,17,82,11,1.8,1.3,0.3,0.0,0.2,0.4,7.8,0.83,0.0,-2.7,90.6,111.2,6,52.2,58.5,13.4,5.5,0,0,0
2015,95.8,Elliot Williams,CHA,3,5,82,4,1.6,0.8,0.8,0.0,0.0,0.2,14.3,4.0,0.2,-0.6,98.9,103.5,0.027999999999999997,25.0,34.0,13.8,2.3,0,0,0
2015,95.8,Nazr Mohammed,OKC,3,5,82,5,1.6,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,-0.6,73.8,81.0,42,60.0,68.0,20.0,5.1,0,0,0
2015,95.8,Udonis Haslem,MIA,3,37,82,25,1.6,2.0,0.4,0.1,0.1,0.1,8.0,2.8,0.0,-0.4,97.5,100.6,0.028999999999999998,38.5,43.4,13.1,9.0,0,0,0
2015,95.8,Shayne Whittington,IND,7,7,82,4,1.6,1.7,0.4,0.1,0.1,0.7,12.0,0.6,0.0,-0.9,82.4,90.5,43,45.5,46.3,17.2,4.8,0,0,0
2015,95.8,Russ Smith,MEM,6,15,82,6,1.5,0.6,0.7,0.3,0.1,0.5,31.4,1.57,0.1,-2.7,83.2,108.6,0.009000000000000001,34.1,41.5,21.9,7.2,0,0,0
2015,95.8,Jimmer Fredette,SAS,2,6,82,1,1.5,0.0,0.2,0.2,0.0,0.3,50.0,0.5,0.2,-4.2,44.7,110.5,3,50.0,62.5,22.5,6.8,0,0,0
2015,95.8,Anthony Bennett,TOR,2,19,82,12,1.5,1.2,0.0,0.3,0.0,0.2,0.0,0.0,0.2,-1.6,94.0,112.9,2,35.2,44.6,16.6,6.3,0,0,0
2015,95.8,Erick Green,DEN,10,9,82,6,1.4,0.7,0.3,0.1,0.0,0.0,10.7,0.0,0.1,-0.1,113.1,114.3,0.0,42.3,46.8,13.8,6.1,0,0,0
2015,95.8,Mike Miller,DEN,10,47,82,21,1.3,1.1,0.9,0.3,0.1,0.4,15.9,2.35,0.4,-1.9,95.3,109.2,12,50.8,50.8,8.9,4.5,0,0,0
2015,95.8,Jordan Mickey,BOS,3,16,82,9,1.3,0.8,0.1,0.0,0.7,0.1,3.0,1.0,0.0,0.4,94.1,88.3,0.028999999999999998,36.4,39.8,19.3,7.2,0,0,0
2015,95.8,Mitch McGary,OKC,3,20,82,17,1.3,0.9,0.2,0.1,0.1,0.4,7.1,0.43,0.0,-2.4,84.4,118.9,-6,47.8,47.4,19.2,4.6,0,0,0
2015,95.8,Cliff Alexander,POR,5,8,82,3,1.3,0.8,0.0,0.1,0.3,0.1,0.0,0.0,0.0,-1.6,83.5,103.9,15,50.0,50.0,13.4,7.4,0,0,0
2015,95.8,Keith Appling,ORL,11,5,82,0,1.2,0.2,0.2,0.2,0.0,0.6,5.9,0.33,0.0,2.8,100.0,72.4,0.07400000000000001,25.0,33.8,20.0,-6.3,0,0,0
2015,95.8,Luis Montero,POR,5,12,82,6,1.2,0.3,0.1,0.0,0.0,0.3,6.7,0.25,0.1,-3.3,64.3,112.0,2,28.9,33.7,25.5,-1.0,0,0,0
2015,95.8,Pat Connaughton,POR,5,34,82,17,1.1,0.9,0.3,0.1,0.0,0.3,11.5,1.0,0.1,-0.4,88.0,93.0,0.027999999999999997,31.6,35.2,17.8,5.3,0,0,0
2015,95.8,Bryce Cotton,MEM,6,8,82,1,1.0,0.0,0.4,0.4,0.0,0.6,13.6,0.6,0.0,-3.0,98.7,129.1,-23,40.0,40.0,17.0,0.7,0,0,0
2015,95.8,Eric Moreland,SAC,10,8,82,1,1.0,1.4,0.1,0.0,0.5,0.4,2.9,0.33,0.0,0.9,107.7,101.0,25,50.0,51.5,9.6,4.7,0,0,0
2015,95.8,James Young,BOS,3,29,82,12,1.0,0.9,0.3,0.2,0.0,0.2,6.3,1.8,0.2,-0.9,98.6,104.3,21,38.9,38.4,9.2,2.5,0,0,0
2015,95.8,Jarnell Stokes,MEM,6,7,82,1,1.0,0.6,0.1,0.1,0.0,0.0,8.3,0.0,0.0,1.3,100.0,76.3,32,60.0,59.5,13.3,16.2,0,0,0
2015,95.8,Joel Anthony,DET,8,19,82,12,0.9,1.1,0.1,0.1,0.6,0.1,2.0,0.5,0.0,-0.9,91.7,102.7,17,60.0,66.6,7.1,7.7,0,0,0
2015,95.8,Sasha Kaun,CLE,1,25,82,18,0.9,1.0,0.1,0.2,0.2,0.3,5.2,0.43,0.0,-0.1,86.1,92.9,0.026000000000000002,52.9,52.7,11.9,7.5,0,0,0
2015,95.8,Aaron Harrison,CHA,3,21,82,15,0.9,0.7,0.1,0.3,0.0,0.2,3.3,0.5,0.1,-0.3,94.7,98.1,24,34.2,37.1,13.2,1.3,0,0,0
2015,95.8,Branden Dawson,LAC,4,6,82,5,0.8,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-2.5,91.5,121.1,-0.01,40.0,46.0,7.8,3.0,0,0,0
2015,95.8,Joe Harris,CLE,1,5,82,5,0.6,0.6,0.4,0.0,0.0,0.2,18.2,2.0,0.2,-4.2,88.6,162.5,-49,37.5,37.5,12.8,3.8,0,0,0
2015,95.8,Bruno Caboclo,TOR,2,6,82,6,0.5,0.3,0.2,0.3,0.2,0.7,3.3,0.25,0.2,-1.3,85.7,98.9,35,12.5,12.5,15.2,-5.6,0,0,0
2015,95.8,JJ O'Brien,UTA,9,2,82,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-4.0,71.4,120.0,-0.006999999999999999,0.0,0.0,7.1,0.0,0,0,0
2015,95.8,Nate Robinson,NOP,12,2,82,0,0.0,0.0,2.0,0.5,0.0,0.0,28.6,0.0,0.0,-10.0,73.5,112.0,8,0.0,0.0,1.8,-1.6,0,0,0
2015,95.8,Sam Dekker,HOU,8,3,82,1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-0.7,113.3,111.8,2,0.0,0.0,0.0,6.3,0,0,0
2016,96.4,Russell Westbrook,OKC,6,81,82,46,31.6,10.7,10.4,1.6,0.4,5.4,54.3,1.92,2.5,3.1,110.6,106.1,114,47.6,55.4,40.2,23.0,1,0,0
2016,96.4,James Harden,HOU,3,81,82,54,29.1,8.1,11.2,1.5,0.5,5.7,50.5,1.95,3.2,5.2,115.6,108.9,87,52.5,61.3,33.3,19.0,0,0,0
2016,96.4,Isaiah Thomas,BOS,1,76,82,51,28.9,2.7,5.9,0.9,0.2,2.8,30.5,2.13,3.2,3.6,115.1,110.5,64,54.6,62.5,33.2,16.1,0,0,0
2016,96.4,Anthony Davis,NOP,10,75,82,31,28.0,11.8,2.1,1.3,2.2,2.4,11.0,0.87,0.5,0.7,105.2,104.1,138,51.8,58.0,32.1,19.2,0,0,0
2016,96.4,DeMar DeRozan,TOR,2,74,82,47,27.3,5.2,3.9,1.1,0.2,2.4,20.4,1.61,0.4,2.0,111.3,108.7,87,47.7,55.2,33.7,15.5,0,0,0
2016,96.4,Damian Lillard,POR,8,75,82,38,27.0,4.9,5.9,0.9,0.3,2.6,27.7,2.23,2.9,1.1,111.8,110.4,69,51.6,58.6,30.4,15.9,0,0,0
2016,96.4,DeMarcus Cousins,NOP,10,72,82,30,27.0,11.0,4.6,1.4,1.3,3.7,26.2,1.23,1.8,-0.3,108.6,109.5,73,49.8,56.2,35.9,17.8,0,0,0
2016,96.4,LeBron James,CLE,2,74,82,51,26.4,8.6,8.7,1.2,0.6,4.1,38.8,2.13,1.7,6.5,116.7,108.5,95,59.4,61.9,29.2,18.3,0,4,0
2016,96.4,Kawhi Leonard,SAS,2,74,82,54,25.5,5.8,3.5,1.8,0.7,2.1,18.2,1.69,2.0,5.9,113.8,105.1,0.11699999999999999,54.1,61.0,30.6,17.4,0,0,0
2016,96.4,Stephen Curry,GSW,1,79,82,65,25.3,4.5,6.6,1.8,0.2,3.0,28.7,2.19,4.1,12.8,120.1,102.7,145,58.0,62.4,28.6,15.1,0,2,0
2016,96.4,Kyrie Irving,CLE,2,72,82,47,25.2,3.2,5.8,1.2,0.3,2.5,27.8,2.32,2.5,4.6,116.7,110.3,0.07,53.5,58.0,29.5,13.5,0,0,0
2016,96.4,Karl-Anthony Towns,MIN,13,82,82,31,25.1,12.3,2.7,0.7,1.3,2.6,12.7,1.04,1.2,-0.3,111.8,112.1,0.052000000000000005,57.6,61.8,27.1,17.0,0,0,0
2016,96.4,Kevin Durant,GSW,1,62,82,51,25.1,8.3,4.8,1.1,1.6,2.2,21.8,2.17,1.9,11.5,118.0,102.3,149,59.4,65.1,27.1,18.6,0,1,0
2016,96.4,Jimmy Butler,CHI,8,76,82,40,23.9,6.2,5.5,1.9,0.4,2.1,24.3,2.62,1.2,2.7,108.0,104.7,135,49.2,58.6,26.1,16.4,0,0,0
2016,96.4,Paul George,IND,6,75,82,39,23.7,6.6,3.3,1.6,0.4,2.9,15.7,1.14,2.6,2.2,110.2,107.2,0.10400000000000001,53.4,58.7,28.7,13.6,0,0,0
2016,96.4,Andrew Wiggins,MIN,13,82,82,31,23.6,4.0,2.3,1.0,0.4,2.3,10.4,1.01,1.3,-0.2,111.1,111.3,62,48.4,53.4,28.6,9.5,0,0,0
2016,96.4,Kemba Walker,CHA,11,79,82,36,23.2,3.9,5.5,1.1,0.3,2.1,28.2,2.58,3.0,2.4,110.9,107.4,98,52.7,56.9,28.6,13.7,0,0,0
2016,96.4,John Wall,WAS,4,78,82,48,23.1,4.2,10.7,2.0,0.6,4.1,45.0,2.58,1.1,3.2,113.0,108.8,0.08900000000000001,48.2,54.1,29.9,15.3,0,0,0
2016,96.4,Bradley Beal,WAS,4,77,82,48,23.1,3.1,3.5,1.1,0.3,2.0,15.4,1.71,2.9,4.3,113.5,107.9,0.09300000000000001,56.6,60.4,25.8,11.9,0,0,0
